 -0.42626263e+00  0.29137335e+01     0.29137335e+01     0.93353488e-19     0.32039130e-19        3   
 -0.42424242e+00  0.28983760e+01     0.28983760e+01     0.26889851e-18     0.92775578e-19        3   
 -0.42222222e+00  0.28818394e+01     0.28818394e+01     0.77420576e-18     0.26864986e-18        3   
 -0.42020202e+00  0.28637286e+01     0.28637286e+01     0.22277755e-17     0.77792830e-18        3   
 -0.41818182e+00  0.28437824e+01     0.28437824e+01     0.64060287e-17     0.22526438e-17        3   
 -0.41616162e+00  0.28216971e+01     0.28216971e+01     0.18405849e-16     0.65229713e-17        3   
 -0.41414141e+00  0.27973727e+01     0.27973727e+01     0.52838289e-16     0.18888541e-16        3   
 -0.41212121e+00  0.27713638e+01     0.27713638e+01     0.15158105e-15     0.54695471e-16        3   
 -0.41010101e+00  0.27422973e+01     0.27422973e+01     0.43432903e-15     0.15838145e-15        3   
 -0.40808081e+00  0.27099437e+01     0.27099437e+01     0.12428466e-14     0.45862452e-15        3   
 -0.40606061e+00  0.26781391e+01     0.26781391e+01     0.35566682e-14     0.13280371e-14        3   
 -0.40404040e+00  0.26626850e+01     0.26626850e+01     0.10239599e-13     0.38455917e-14        3   
 -0.40202020e+00  0.26087453e+01     0.26087453e+01     0.29050111e-13     0.11135664e-13        3   
 -0.40000000e+00  0.25613578e+01     0.25613578e+01     0.82592254e-13     0.32245496e-13        3   
 -0.39797980e+00  0.26488504e+01     0.26488504e+01     0.24733151e-12     0.93373152e-13        3   
 -0.39595960e+00  0.23761376e+01     0.23761376e+01     0.64246069e-12     0.27038025e-12        3   
 -0.39393939e+00  0.16748641e+01     0.16748641e+01     0.13113164e-11     0.78293898e-12        2   
 -0.39191919e+00  0.16608567e+01     0.16608567e+01     0.37654165e-11     0.22671532e-11        2   
 -0.38989899e+00  0.16426029e+01     0.16426029e+01     0.10783666e-10     0.65649862e-11        2   
 -0.38787879e+00  0.16347779e+01     0.16347779e+01     0.31077460e-10     0.19010204e-10        2   
 -0.38585859e+00  0.15311576e+01     0.15311576e+01     0.84286807e-10     0.55047768e-10        2   
 -0.38383838e+00  0.97929888e+00     0.97929888e+00     0.15610180e-09     0.15940160e-09        1   
 -0.38181818e+00  0.98333136e+00     0.98333136e+00     0.45388466e-09     0.46157855e-09        1   
 -0.37979798e+00  0.98271098e+00     0.98271098e+00     0.13134828e-08     0.13365911e-08        1   
 -0.37777778e+00  0.98112351e+00     0.98112351e+00     0.37973025e-08     0.38703614e-08        1   
 -0.37575758e+00  0.97919066e+00     0.97919066e+00     0.10974171e-07     0.11207389e-07        1   
 -0.37373737e+00  0.97705137e+00     0.97705137e+00     0.31708435e-07     0.32453192e-07        1   
 -0.37171717e+00  0.97462919e+00     0.97462919e+00     0.91590362e-07     0.93974574e-07        1   
 -0.36969697e+00  0.97202485e+00     0.97202485e+00     0.26450914e-06     0.27212179e-06        1   
 -0.36767677e+00  0.96974679e+00     0.96974679e+00     0.76414296e-06     0.78798194e-06        1   
 -0.36565657e+00  0.96684898e+00     0.96684898e+00     0.22061135e-05     0.22817560e-05        1   
 -0.36363636e+00  0.96270582e+00     0.96270582e+00     0.63608587e-05     0.66072715e-05        1   
 -0.36161616e+00  0.95868181e+00     0.95868181e+00     0.18342122e-04     0.19132648e-04        1   
 -0.35959596e+00  0.95408035e+00     0.95408035e+00     0.52858267e-04     0.55402323e-04        1   
 -0.35757576e+00  0.94868315e+00     0.94868315e+00     0.15219554e-03     0.16042821e-03        1   
 -0.35555556e+00  0.94206177e+00     0.94206177e+00     0.43763553e-03     0.46455078e-03        1   
 -0.35353535e+00  0.93362887e+00     0.93362887e+00     0.12559113e-02     0.13451933e-02        1   
 -0.35151515e+00  0.92966600e+00     0.92966600e+00     0.36212656e-02     0.38952329e-02        1   
 -0.34949495e+00  0.90633497e+00     0.90633497e+00     0.10222637e-01     0.11279093e-01        1   
 -0.34747475e+00  0.88218527e+00     0.88218527e+00     0.28810557e-01     0.32658171e-01        1   
 -0.34545455e+00  0.83995344e+00     0.83995344e+00     0.79414141e-01     0.94545885e-01        1   
 -0.34343434e+00  0.74357774e+00     0.74357774e+00     0.20343523e+00     0.27358972e+00        1   
 -0.34141414e+00  0.26499843e+00     0.26499843e+00     0.20952703e+00     0.79067271e+00        1   
 -0.33939394e+00  0.28875186e-18     0.28875186e-18     0.65735591e-18     0.22765426e+01        0   
 -0.33737374e+00  0.00000000e+00     0.00000000e+00     0.00000000e+00     0.64849185e+01        0   
 -0.33535354e+00  0.70478837e-10     0.70478837e-10     0.12630200e-08     0.17920557e+02        0   
 -0.33333333e+00  0.45431871e-19     0.45431871e-19     0.20711375e-17     0.45587767e+02        0   
 -0.33131313e+00  0.00000000e+00     0.00000000e+00     0.00000000e+00     0.94549423e+02        0   
 -0.32929293e+00  0.40749858e-18     0.40749858e-18     0.53428901e-16     0.13111432e+03        0   
 -0.32727273e+00  0.00000000e+00     0.00000000e+00     0.00000000e+00     0.10608309e+03        0   
 -0.32525253e+00  0.17829013e-18     0.17829013e-18     0.97914156e-17     0.54918438e+02        0   
 -0.32323232e+00  0.00000000e+00     0.00000000e+00     0.00000000e+00     0.22285233e+02        0   
 -0.32121212e+00  0.00000000e+00     0.00000000e+00     0.00000000e+00     0.81626448e+01        0   
 -0.31919192e+00  0.00000000e+00     0.00000000e+00     0.00000000e+00     0.28779610e+01        0   
 -0.31717172e+00  0.16138926e-17     0.16138926e-17     0.16156187e-17     0.10010695e+01        0   
 -0.31515152e+00  0.78472411e-01     0.78472411e-01     0.27196475e-01     0.34657372e+00        1   
 -0.31313131e+00  0.33134793e-01     0.33134793e-01     0.39691885e-02     0.11978914e+00        1   
 -0.31111111e+00  0.15271717e-05     0.15271717e-05     0.63194871e-07     0.41380332e-01        1   
 -0.30909091e+00  0.44917104e-01     0.44917104e-01     0.64194450e-03     0.14291761e-01        1   
 -0.30707071e+00  0.15648017e+00     0.15648017e+00     0.77233823e-03     0.49356940e-02        1   
 -0.30505051e+00  0.30807039e+00     0.30807039e+00     0.52511033e-03     0.17045142e-02        1   
 -0.30303030e+00  0.39741757e+00     0.39741757e+00     0.23393574e-03     0.58863964e-03        1   
 -0.30101010e+00  0.54591571e+00     0.54591571e+00     0.11097439e-03     0.20328119e-03        1   
 -0.29898990e+00  0.63233100e+00     0.63233100e+00     0.44390387e-04     0.70201188e-04        1   
 -0.29696970e+00  0.67128081e+00     0.67128081e+00     0.16274057e-04     0.24243292e-04        1   
 -0.29494949e+00  0.70910938e+00     0.70910938e+00     0.59367928e-05     0.83721820e-05        1   
 -0.29292929e+00  0.77198331e+00     0.77198331e+00     0.22319971e-05     0.28912505e-05        1   
 -0.29090909e+00  0.84995676e+00     0.84995676e+00     0.84865193e-06     0.99846484e-06        1   
 -0.28888889e+00  0.81951368e+00     0.81951368e+00     0.28257649e-06     0.34480998e-06        1   
 -0.28686869e+00  0.83589697e+00     0.83589697e+00     0.99535873e-07     0.11907672e-06        1   
 -0.28484848e+00  0.84852212e+00     0.84852212e+00     0.34892902e-07     0.41121971e-07        1   
 -0.28282828e+00  0.85806731e+00     0.85806731e+00     0.12185471e-07     0.14201067e-07        1   
 -0.28080808e+00  0.86474941e+00     0.86474941e+00     0.42409026e-08     0.49041984e-08        1   
 -0.27878788e+00  0.86829167e+00     0.86829167e+00     0.14705531e-08     0.16936165e-08        1   
 -0.27676768e+00  0.87447546e+00     0.87447546e+00     0.51145774e-09     0.58487375e-09        1   
 -0.27474747e+00  0.90437715e+00     0.90437715e+00     0.18266644e-09     0.20198038e-09        1   
 -0.27272727e+00  0.88934218e+00     0.88934218e+00     0.62033334e-10     0.69751930e-10        2   
 -0.27070707e+00  0.61636275e+00     0.61636275e+00     0.14847033e-10     0.24088141e-10        2   
 -0.26868687e+00  0.25007631e+00     0.25007631e+00     0.20802853e-11     0.83186017e-11        2   
 -0.26666667e+00  0.10228678e+01     0.10228678e+01     0.29384405e-11     0.28727470e-11        2   
 -0.26464646e+00  0.15902573e+01     0.15902573e+01     0.15776543e-11     0.99207483e-12        3   
 -0.26262626e+00  0.18380314e+01     0.18380314e+01     0.62971552e-12     0.34260325e-12        3   
 -0.26060606e+00  0.19279951e+01     0.19279951e+01     0.22811006e-12     0.11831465e-12        3   
 -0.25858586e+00  0.19886504e+01     0.19886504e+01     0.81253863e-13     0.40858797e-13        3   
 -0.25656566e+00  0.20368111e+01     0.20368111e+01     0.28739776e-13     0.14110182e-13        3   
 -0.25454545e+00  0.20783109e+01     0.20783109e+01     0.10127219e-13     0.48728123e-14        3   
 -0.25252525e+00  0.21153574e+01     0.21153574e+01     0.35596762e-14     0.16827776e-14        3   
 -0.25050505e+00  0.21496792e+01     0.21496792e+01     0.12492445e-14     0.58113065e-15        3   
 -0.24848485e+00  0.21821957e+01     0.21821957e+01     0.43793991e-15     0.20068773e-15        3   
 -0.24646465e+00  0.22138416e+01     0.22138416e+01     0.15343146e-15     0.69305529e-16        3   
 -0.24444444e+00  0.22448505e+01     0.22448505e+01     0.53728208e-16     0.23933980e-16        3   
 -0.24242424e+00  0.22757275e+01     0.22757275e+01     0.18809716e-16     0.82653640e-17        3   
 -0.24040404e+00  0.23063424e+01     0.23063424e+01     0.65831358e-17     0.28543619e-17        3   
 -0.23838384e+00  0.23353619e+01     0.23353619e+01     0.23020263e-17     0.98572571e-18        3   
 -0.23636364e+00  0.24121895e+01     0.24121895e+01     0.82113499e-18     0.34041065e-18        3   
 -0.23434343e+00  0.23733904e+01     0.23733904e+01     0.27900974e-18     0.11755746e-18        3   
 -0.23232323e+00  0.23345228e+01     0.23345228e+01     0.94775339e-19     0.40597308e-19        3   
 -0.23030303e+00  0.30487901e+01     0.30487901e+01     0.42743670e-19     0.14019880e-19        4   
 -0.22828283e+00  0.33275319e+01     0.33275319e+01     0.16110668e-19     0.48416271e-20        4   
 -0.22626263e+00  0.34164020e+01     0.34164020e+01     0.57122519e-20     0.16720081e-20        4   
 -0.22424242e+00  0.34698081e+01     0.34698081e+01     0.20035071e-20     0.57741151e-21        4   
 -0.22222222e+00  0.35059840e+01     0.35059840e+01     0.69910500e-21     0.19940337e-21        4   
 -0.22020202e+00  0.35282220e+01     0.35282220e+01     0.24296037e-21     0.68861985e-22        4   
 -0.21818182e+00  0.35342820e+01     0.35342820e+01     0.84048078e-22     0.23780807e-22        4   
 -0.21616162e+00  0.35125585e+01     0.35125585e+01     0.28846771e-22     0.82124670e-23        4   
 -0.21414141e+00  0.34225652e+01     0.34225652e+01     0.97067180e-23     0.28360944e-23        4   
 -0.21212121e+00  0.29308535e+01     0.29308535e+01     0.28705284e-23     0.97941722e-24        4   
 -0.21010101e+00  0.41804221e+01     0.41804221e+01     0.14139528e-23     0.33823207e-24        7   
 -0.20808081e+00  0.39879497e+01     0.39879497e+01     0.46581289e-24     0.11680511e-24        5   
 -0.20606061e+00  0.50352240e+01     0.50352240e+01     0.20310831e-24     0.40337491e-25        7   
 -0.20404040e+00  0.54920968e+01     0.54920968e+01     0.76505757e-25     0.13930155e-25        7   
 -0.20202020e+00  0.56975824e+01     0.56975824e+01     0.27409026e-25     0.48106414e-26        8   
 -0.20000000e+00  0.62140387e+01     0.62140387e+01     0.10323429e-25     0.16613075e-26        9   
 -0.19797980e+00  0.63690772e+01     0.63690772e+01     0.36540425e-26     0.57371617e-27        8   
 -0.19595960e+00  0.66492776e+01     0.66492776e+01     0.13174029e-26     0.19812722e-27        8   
 -0.19393939e+00  0.68481946e+01     0.68481946e+01     0.46856223e-27     0.68421279e-28        8   
 -0.19191919e+00  0.70988568e+01     0.70988568e+01     0.16773614e-27     0.23628613e-28        8   
 -0.18989899e+00  0.72208895e+01     0.72208895e+01     0.58921798e-28     0.81599085e-29        8   
 -0.18787879e+00  0.74590601e+01     0.74590601e+01     0.21019213e-28     0.28179439e-29        8   
 -0.18585859e+00  0.74650722e+01     0.74650722e+01     0.72646284e-29     0.97314911e-30        8   
 -0.18383838e+00  0.60217878e+01     0.60217878e+01     0.20237268e-29     0.33606744e-30        6   
 -0.18181818e+00  0.55522003e+01     0.55522003e+01     0.64437490e-30     0.11605757e-30        6   
 -0.17979798e+00  0.49869809e+01     0.49869809e+01     0.19987489e-30     0.40079338e-31        6   
 -0.17777778e+00  0.60005715e+01     0.60005715e+01     0.83053933e-31     0.13841004e-31        7   
 -0.17575758e+00  0.61200999e+01     0.61200999e+01     0.29253185e-31     0.47798541e-32        7   
 -0.17373737e+00  0.60658013e+01     0.60658013e+01     0.10012669e-31     0.16506754e-32        7   
 -0.17171717e+00  0.59375629e+01     0.59375629e+01     0.33846749e-32     0.57004447e-33        7   
 -0.16969697e+00  0.70480486e+01     0.70480486e+01     0.13874735e-32     0.19685923e-33        8   
 -0.16767677e+00  0.71889014e+01     0.71889014e+01     0.48872592e-33     0.67983394e-34        8   
 -0.16565657e+00  0.72250512e+01     0.72250512e+01     0.16962537e-33     0.23477394e-34        8   
 -0.16363636e+00  0.72454741e+01     0.72454741e+01     0.58744032e-34     0.81076864e-35        8   
 -0.16161616e+00  0.72603481e+01     0.72603481e+01     0.20328317e-34     0.27999095e-35        8   
 -0.15959596e+00  0.72740253e+01     0.72740253e+01     0.70334086e-35     0.96692111e-36        8   
 -0.15757576e+00  0.72871248e+01     0.72871248e+01     0.24332924e-35     0.33391666e-36        8   
 -0.15555556e+00  0.72999931e+01     0.72999931e+01     0.84179742e-36     0.11531482e-36        8   
 -0.15353535e+00  0.72789779e+01     0.72789779e+01     0.28986955e-36     0.39822837e-37        8   
 -0.15151515e+00  0.55606740e+01     0.55606740e+01     0.76472745e-37     0.13752424e-37        6   
 -0.14949495e+00  0.52726615e+01     0.52726615e+01     0.25041260e-37     0.47492638e-38        6   
 -0.14747475e+00  0.72283467e+01     0.72283467e+01     0.11855294e-37     0.16401114e-38        8   
 -0.14545455e+00  0.72687804e+01     0.72687804e+01     0.41170102e-38     0.56639628e-39        8   
 -0.14343434e+00  0.72797300e+01     0.72797300e+01     0.14239106e-38     0.19559937e-39        8   
 -0.14141414e+00  0.72778539e+01     0.72778539e+01     0.49160674e-39     0.67548311e-40        8   
 -0.13939394e+00  0.72681576e+01     0.72681576e+01     0.16954535e-39     0.23327143e-40        8   
 -0.13737374e+00  0.72244112e+01     0.72244112e+01     0.58198401e-40     0.80557985e-41        8   
 -0.13535354e+00  0.72148318e+01     0.72148318e+01     0.20071594e-40     0.27819905e-41        8   
 -0.13333333e+00  0.71927289e+01     0.71927289e+01     0.69102918e-41     0.96073297e-42        8   
 -0.13131313e+00  0.71611028e+01     0.71611028e+01     0.23759082e-41     0.33177965e-42        8   
 -0.12929293e+00  0.71235088e+01     0.71235088e+01     0.81618904e-42     0.11457683e-42        8   
 -0.12727273e+00  0.70742025e+01     0.70742025e+01     0.27991188e-42     0.39567977e-43        8   
 -0.12525253e+00  0.68769068e+01     0.68769068e+01     0.93968876e-43     0.13664410e-43        8   
 -0.12323232e+00  0.50559850e+01     0.50559850e+01     0.23858532e-43     0.47188693e-44        6   
 -0.12121212e+00  0.49792145e+01     0.49792145e+01     0.81142023e-44     0.16296149e-44        6   
 -0.11919192e+00  0.51141368e+01     0.51141368e+01     0.28780901e-44     0.56277144e-45        6   
 -0.11717172e+00  0.67458380e+01     0.67458380e+01     0.13110372e-44     0.19434756e-45        8   
 -0.11515152e+00  0.59712215e+01     0.59712215e+01     0.40076458e-45     0.67116012e-46        6   
 -0.11313131e+00  0.58321862e+01     0.58321862e+01     0.13517755e-45     0.23177853e-46        6   
 -0.11111111e+00  0.59098965e+01     0.59098965e+01     0.47304246e-46     0.80042427e-47        6   
 -0.10909091e+00  0.65076088e+01     0.65076088e+01     0.17988242e-46     0.27641862e-47        7   
 -0.10707071e+00  0.66265970e+01     0.66265970e+01     0.63256464e-47     0.95458443e-48        7   
 -0.10505051e+00  0.66382737e+01     0.66382737e+01     0.21883488e-47     0.32965631e-48        7   
 -0.10303030e+00  0.66388651e+01     0.66388651e+01     0.75579200e-48     0.11384355e-48        7   
 -0.10101010e+00  0.66338233e+01     0.66338233e+01     0.26080709e-48     0.39314748e-49        7   
 -0.98989899e-01  0.66262730e+01     0.66262730e+01     0.89964645e-49     0.13576960e-49        7   
 -0.96969697e-01  0.66172441e+01     0.66172441e+01     0.31026069e-49     0.46886693e-50        7   
 -0.94949495e-01  0.66079377e+01     0.66079377e+01     0.10699478e-49     0.16191857e-50        7   
 -0.92929293e-01  0.65977827e+01     0.65977827e+01     0.36892807e-50     0.55916979e-51        7   
 -0.90909091e-01  0.65861658e+01     0.65861658e+01     0.12718134e-50     0.19310377e-51        7   
 -0.88888889e-01  0.65612918e+01     0.65612918e+01     0.43754946e-51     0.66686481e-52        7   
 -0.86868687e-01  0.48757297e+01     0.48757297e+01     0.11228571e-51     0.23029518e-52        5   
 -0.84848485e-01  0.46263254e+01     0.46263254e+01     0.36793244e-52     0.79530168e-53        5   
 -0.82828283e-01  0.61337491e+01     0.61337491e+01     0.16846316e-52     0.27464959e-53        7   
 -0.80808081e-01  0.64145156e+01     0.64145156e+01     0.60840092e-53     0.94847524e-54        7   
 -0.78787879e-01  0.64331820e+01     0.64331820e+01     0.21071667e-53     0.32754657e-54        7   
 -0.76767677e-01  0.64218943e+01     0.64218943e+01     0.72641240e-54     0.11311497e-54        7   
 -0.74747475e-01  0.63616334e+01     0.63616334e+01     0.24850537e-54     0.39063140e-55        7   
 -0.72727273e-01  0.63002131e+01     0.63002131e+01     0.84990315e-55     0.13490070e-55        7   
 -0.70707071e-01  0.62186728e+01     0.62186728e+01     0.28970698e-55     0.46586625e-56        7   
 -0.68686869e-01  0.60137891e+01     0.60137891e+01     0.96751231e-56     0.16088231e-56        7   
 -0.66666667e-01  0.60261342e+01     0.60261342e+01     0.33480671e-56     0.55559119e-57        7   
 -0.64646465e-01  0.64867356e+01     0.64867356e+01     0.12445966e-56     0.19186794e-57        7   
 -0.62626263e-01  0.65811020e+01     0.65811020e+01     0.43606183e-57     0.66259698e-58        7   
 -0.60606061e-01  0.65764732e+01     0.65764732e+01     0.15048373e-57     0.22882133e-58        7   
 -0.58585859e-01  0.65489987e+01     0.65489987e+01     0.51750966e-58     0.79021188e-59        7   
 -0.56565657e-01  0.65175273e+01     0.65175273e+01     0.17785802e-58     0.27289187e-59        7   
 -0.54545455e-01  0.64744392e+01     0.64744392e+01     0.61015448e-59     0.94240515e-60        7   
 -0.52525253e-01  0.62791052e+01     0.62791052e+01     0.20435368e-59     0.32545032e-60        7   
 -0.50505051e-01  0.44662766e+01     0.44662766e+01     0.50196954e-60     0.11239106e-60        5   
 -0.48484848e-01  0.42896377e+01     0.42896377e+01     0.16649432e-60     0.38813142e-61        5   
 -0.46464646e-01  0.40183698e+01     0.40183698e+01     0.53861167e-61     0.13403736e-61        5   
 -0.44444444e-01  0.62224574e+01     0.62224574e+01     0.28802808e-61     0.46288478e-62        7   
 -0.42424242e-01  0.62473347e+01     0.62473347e+01     0.99865327e-62     0.15985269e-62        7   
 -0.40404040e-01  0.62134366e+01     0.62134366e+01     0.34300375e-62     0.55203550e-63        7   
 -0.38383838e-01  0.52064592e+01     0.52064592e+01     0.99255944e-63     0.19064001e-63        6   
 -0.36363636e-01  0.59045179e+01     0.59045179e+01     0.38872776e-63     0.65835647e-64        6   
 -0.34343434e-01  0.51072775e+01     0.51072775e+01     0.11611748e-63     0.22735691e-64        6   
 -0.32323232e-01  0.49602866e+01     0.49602866e+01     0.38945920e-64     0.78515465e-65        6   
 -0.30303030e-01  0.19811774e+01     0.19811774e+01     0.53718716e-65     0.27114541e-65        7   
 -0.28282828e-01  0.60231061e+01     0.60231061e+01     0.56398795e-65     0.93637391e-66        8   
 -0.26262626e-01  0.63632198e+01     0.63632198e+01     0.20576584e-65     0.32336749e-66        9   
 -0.24242424e-01  0.67338244e+01     0.67338244e+01     0.75197810e-66     0.11167177e-66        8   
 -0.22222222e-01  0.59878734e+01     0.59878734e+01     0.23092081e-66     0.38564744e-67        8   
 -0.20202020e-01  0.11687519e+02     0.11687519e+02     0.15565384e-66     0.13317954e-67        6   
 -0.18181818e-01  0.53004176e+01     0.53004176e+01     0.24377808e-67     0.45992239e-68        6   
 -0.16161616e-01  0.52342485e+01     0.52342485e+01     0.83135392e-68     0.15882966e-68        6   
 -0.14141414e-01  0.71703744e+01     0.71703744e+01     0.39329687e-68     0.54850256e-69        8   
 -0.12121212e-01  0.72144762e+01     0.72144762e+01     0.13665657e-68     0.18941995e-69        8   
 -0.10101010e-01  0.72051397e+01     0.72051397e+01     0.47131924e-69     0.65414309e-70        8   
 -0.80808081e-02  0.71789531e+01     0.71789531e+01     0.16217389e-69     0.22590186e-70        8   
 -0.60606061e-02  0.71572649e+01     0.71572649e+01     0.55835955e-70     0.78012978e-71        8   
 -0.40404040e-02  0.71377519e+01     0.71377519e+01     0.19229826e-70     0.26941012e-71        8   
 -0.20202020e-02  0.71180147e+01     0.71180147e+01     0.66224675e-71     0.93038127e-72        8   
  0.00000000e+00  0.71008694e+01     0.71008694e+01     0.22814951e-71     0.32129799e-72        8   
